Unnamed: 0,case_id,event_num_in_case,activity_name,department,resource_role,resource_id,start_timestamp_utc,end_timestamp_utc,duration_minutes,wait_time_minutes,queue_length_at_start,system_load_index_0to1,expected_duration_minutes,variance_to_expected,is_bottleneck_event,inbound_channel,region,customer_tier,industry,company_size_bucket,tech_maturity_1to5,risk_tolerance_1to5,priority,sla_hours,sla_breached,handoff_count_so_far,case_cycle_time_hours,weekday,hour_of_day,month
54,cf223b06-e526-4299-9b42-72b49d968503,2,Execute Task,Operations,VendorMgr,89b5302a-e912-43d5-81eb-44ac435ac5ff,2025-06-04 12:13:36,2025-03-28 23:12:22,51.69938528715659,26.5052703990035,4,0.3029214674398114,22,0.3127440216253511,0,API,US-West,Gold,Software & SaaS,1001-5000,4,1,Medium,37,0,0,19.48100121260293,Friday,6,8
29,42a0d0b3-0bfb-49e8-b92c-5b87d69b75f1,6,Approve Budget (optional),Operations,QA Analyst,87d125b0-6116-430b-bcaa-4ed540b636a4,2025-03-02 03:54:50,2025-03-21 06:15:08,9.585949461703947,58.943184993183976,5,0.716067955508376,37,0.23151917037901604,0,API,US-East,Gold,Retail,1-50,1,4,Medium,90,0,2,17.680065988843857,Sunday,20,4
37,cf3a9a77-2235-403d-8353-56c025042c32,6,Validate Request,QA,Manager,9f33ae8d-a1fa-4a0d-84d2-032521395ccc,2025-03-12 17:51:15,2025-03-03 17:32:08,41.30098574856983,114.94632925796533,3,0.44370219810673944,46,0.2990719464233139,1,Portal,US-West,Standard,Energy,5000+,3,3,Low,80,0,2,16.73985317417902,Wednesday,9,2
17,99cf6ed5-1b1d-49e8-a8a4-428c150896ab,4,Vendor Review (optional),IT,Coordinator,5431eda1-e282-4c67-8fce-c245b1a200d0,2025-07-12 17:40:09,2025-06-20 20:52:25,18.25895452547177,78.70890383647298,5,0.6465788062569948,75,0.024289555700111376,0,API,US-East,Platinum,Financial Services,51-200,2,2,High,61,0,4,16.059757095686155,Tuesday,24,2
22,1b7a214a-6a5c-4053-bf4e-27da90743fbc,1,Quality Check,Sales Support,QA Analyst,19619a31-1d5e-4090-913d-a4c88e9a9f05,2025-05-16 20:20:36,2025-04-01 13:35:10,581.244,107.6738845885394,5,0.5053254927111063,67,-0.4262137075724362,0,Email,US-East,Platinum,Healthcare,1-50,2,2,Medium,83,0,2,18.388880285733467,Monday,4,5
14,a3674beb-1e7a-449a-afea-79942c304be9,4,Receive Request,Finance,QA Analyst,22fcb48d-4593-4bd7-9075-dfd9ead6849e,2025-07-02 17:56:20,2025-05-09 16:30:13,16.10423348858295,101.86613244885632,2,0.5173908632690556,74,-0.3445585777675953,1,Email,US-East,Gold,Logistics,1001-5000,3,2,Low,82,0,1,11.760197985643643,Tuesday,11,4
0,4b10339a-6925-4680-8550-0f1da644829c,4,Assign Resource,Operations,QA Analyst,33c7160b-162f-476a-b22b-35e2338d83e4,2025-05-23 13:36:01,2025-05-27 22:51:10,324.4908297351615,58.55597971235736,3,0.25209115403449345,26,0.36812343081482163,0,API,US-West,Standard,Retail,5000+,3,4,Medium,95,0,0,16.90397843398244,Tuesday,3,3
5,9d0d6526-a48e-4d39-9ffe-a2fc7aac16d0,2,Close Ticket,IT,Engineer,254b9703-2c2e-47bd-8f2f-3d5e2fb55f6b,2025-07-02 19:30:41,2025-05-23 16:19:07,12.735295176895677,39.09923351990147,3,0.634839027328786,78,1.0771745027497697,0,API,US-West,Gold,Logistics,1001-5000,4,2,High,85,0,2,21.248958571240276,Sunday,1,6
0,981d8c28-c8a0-4ea2-bdd5-2b95c62fef15,3,Receive Request,QA,Analyst,1a1d5321-44ba-47c3-ab1d-897ca5340ea2,2025-03-19 03:25:41,2025-03-09 17:12:53,55.92375609815894,32.924062157604,3,0.44511584206653265,18,0.9642694448853371,0,Email,US-Central,Gold,Retail,1-50,2,1,Medium,82,0,4,17.22389347296737,Tuesday,8,4
0,807e283b-1f46-46d2-9dc6-04dfe51f1a8f,1,Validate Request,Sales Support,Engineer,3ffb8ae8-2963-4f19-a3a8-c63449a24995,2025-05-18 03:50:07,2025-03-14 18:45:44,71.84486335707308,20.937701205177063,5,0.21194282925518418,23,0.4804538230338909,0,Email,US-West,Platinum,Software & SaaS,51-200,3,2,High,138,0,3,11.63102295723268,Friday,17,2
7,2301a49f-3146-4056-872d-dc19b5468e30,5,Vendor Review (optional),QA,Rep,2e152a4c-0ec3-488f-ac83-8d68a676d924,2025-05-15 08:16:57,2025-04-10 14:36:01,49.22321152052583,120.84114059956703,4,0.045,8,0.08356512267530236,0,Email,US-East,Gold,Retail,1001-5000,3,2,Medium,22,0,1,11.551501761098828,Sunday,8,2
44,0ef00b67-3906-4f44-baf2-f31c4386cc58,4,Receive Request,IT,Analyst,082fad6c-e464-4b5e-ad56-fc71a9af5bfb,2025-05-22 20:38:25,2025-06-06 13:38:41,46.13851302586869,46.27577289832643,3,0.42999956749731155,174,1.4920629210064031,0,API,US-East,Platinum,Healthcare,1-50,4,3,Medium,41,0,2,23.213205832633463,Friday,16,6
24,1a22dede-438e-4b91-98d6-111e4f1b2bfc,1,Quality Check,Finance,Coordinator,e5bfa37e-768c-430c-ada3-29bd6e0a6eb6,2025-05-16 08:23:47,2025-02-18 05:39:16,105.14998607513022,19.43238620484464,7,0.7027222616476483,13,0.729153289585903,1,API,US-East,Platinum,Retail,1001-5000,3,2,Medium,112,0,3,15.927710973161945,Friday,7,2
43,86723826-74d9-40b4-aa37-d4797ffb1134,5,Assign Resource,Sales Support,Engineer,ae0143c6-5132-4608-abec-d308fe56a167,2025-04-25 22:14:02,2025-06-04 20:45:05,65.82700353386312,124.30635331227471,4,0.22124352825564716,135,0.6815434714573375,0,Portal,US-East,Platinum,Energy,1-50,1,1,Low,36,0,5,9.24632482361335,Sunday,21,2
30,4cf10802-23f9-4a76-b91c-df3425264515,4,Quality Check,Customer Success,Analyst,46bb2df1-bbae-4387-8a67-09d0e7476734,2025-06-20 03:38:32,2025-04-24 20:10:13,35.32186157561861,60.515036696750684,7,0.21453278606349072,58,-0.38215791823185735,0,Email,US-East,Gold,Software & SaaS,1-50,4,2,Medium,106,0,3,11.454167452232113,Sunday,7,7
36,5bb78713-c099-42a1-a2ef-11bd86bdf8cd,5,Execute Task,QA,Manager,d7f0c6c7-f64a-45c3-a033-bf9f88f64b74,2025-06-25 20:15:33,2025-02-28 03:05:47,20.81269211493185,105.05037424610866,7,0.33904778964308874,41,0.49436657317368593,0,Email,US-East,Platinum,Logistics,51-200,2,2,Medium,89,0,2,8.609250000000001,Wednesday,22,6
11,4fd69ce7-6a9e-43aa-b753-fdf76741e31a,3,Execute Task,Finance,QA Analyst,ee8e9b11-34d7-4b60-bea5-7f4cb5683f38,2025-02-11 05:44:35,2025-06-11 05:35:28,35.58958498602484,48.33841924793683,2,0.6216518919803666,49,-0.3299269445219511,1,Portal,US-West,Platinum,Software & SaaS,1001-5000,2,2,High,40,0,3,8.609250000000001,Saturday,13,7
32,18e67c4d-ef6f-40a2-abb4-5354a6295817,2,Validate Request,Operations,Rep,b7bfc99c-2cab-41be-a41c-ccd64d13a869,2025-06-07 14:43:16,2025-04-08 14:57:00,35.12921313380845,34.552491115084194,3,0.045,12,1.5023222673182544,0,Email,US-East,Platinum,Software & SaaS,51-200,4,1,Medium,109,0,4,18.05330121069732,Friday,6,6
35,b4769c24-7bb2-47d3-9410-3c820ac7462f,2,Validate Request,IT,Rep,872e5d0d-0a5e-4051-b4d9-08b4b1a9e612,2025-06-05 17:31:57,2025-04-20 15:24:32,34.4077158535876,75.55229553992076,3,0.2724747780194691,163,-0.11087798619039685,1,Email,US-Central,Platinum,Software & SaaS,51-200,3,1,Medium,114,0,4,13.571102037184524,Wednesday,7,6
16,461b7c60-dd89-4b83-87b3-f2c977bf32d4,3,Validate Request,Sales Support,QA Analyst,67dde002-ae95-4e31-ab44-511311462617,2025-05-22 18:59:46,2025-03-26 20:30:45,45.93453195407542,79.6117093411687,5,0.20158304362345236,24,0.018396370657504324,0,API,US-Central,Standard,Logistics,1001-5000,2,3,High,80,0,4,10.279446508558154,Wednesday,15,5
33,172570a0-5674-4f7f-8a32-59870cb00cfe,4,Close Ticket,Operations,Coordinator,d2945c17-0743-43d8-9e02-056b9d83114b,2025-02-14 13:16:19,2025-03-07 05:45:06,9.588007490789966,47.78129984287448,5,0.514165239317395,91,-0.005057181777023967,1,Portal,US-East,Platinum,Financial Services,1001-5000,4,4,High,76,0,6,22.859930804349958,Tuesday,5,5
33,eb2d0796-e669-4a6e-a6c9-3d6a707822ba,4,Assign Resource,IT,Analyst,77f8c520-a9d2-455e-8249-f23952cf4329,2025-04-19 19:03:51,2025-07-10 20:50:44,14.340940693534334,130.68103186104287,4,0.3736470589714737,20,0.14900095130015387,0,Email,US-West,Gold,Retail,1-50,2,2,Low,118,0,1,15.069157906328646,Saturday,14,6
17,3cd06197-20e6-49a4-9786-b0eff909bad8,3,Validate Request,QA,Coordinator,834a14c6-706a-4067-95da-16620a2dfc51,2025-06-10 20:44:57,2025-07-09 23:34:22,101.90926535152569,103.58155013926911,3,0.33300291682637284,8,0.723362683588268,0,API,US-East,Gold,Energy,1-50,2,3,Medium,29,0,2,16.670081304676483,Friday,8,3
8,ab611051-a484-4a31-a493-c4d4194d06eb,3,Receive Request,IT,Engineer,7ee3e7ff-023b-4274-b9c8-6f4455c8b23c,2025-03-10 03:41:36,2025-02-13 15:37:20,3.9489597397915914,81.44873434487539,7,0.36619764165243285,235,0.3549926442273993,0,API,US-East,Gold,Energy,1001-5000,3,4,Medium,100,0,2,20.312604774760793,Friday,5,4
7,2841d529-a57e-4e0b-83c2-b01a73cfe600,3,Validate Request,QA,Engineer,3caae5c5-fd89-4ea7-aef8-4626741be4b9,2025-02-27 14:11:04,2025-07-16 21:44:45,149.80016105077357,28.290031068044954,3,0.5585692603353652,19,0.37668593873775974,0,API,US-Central,Gold,Financial Services,1-50,1,3,Low,36,0,0,8.871024446400805,Friday,7,3
26,db2e3b93-1e18-42c6-9505-5dcc2f39d970,9,Receive Request,Finance,Manager,26979595-e98a-4902-ba83-47d89cef6aa9,2025-06-14 18:54:53,2025-05-04 03:25:13,23.509114422895706,25.88207099166057,5,0.6257120819478791,54,0.7502449555459805,1,API,US-East,Platinum,Healthcare,51-200,3,1,Low,96,0,1,9.95824635388606,Saturday,2,5
29,b6b15666-b91b-4aba-8350-78a8791ab10f,2,Approve Budget (optional),IT,Analyst,a5f59569-e36b-4b2e-8b4e-3c5cca1d2c3b,2025-03-28 12:50:22,2025-04-29 15:26:32,246.5488980339426,121.56573107252675,4,0.6063787994453496,2,-0.4842178835295488,0,Email,US-East,Gold,Financial Services,51-200,3,3,Medium,75,0,2,16.6489611500127,Friday,13,6
13,7217b5dd-e4e9-4348-a1bd-0d1d7bc5482f,3,Execute Task,Customer Success,Coordinator,f7638242-ba44-4a36-8144-9b17cecc06d4,2025-06-29 17:31:25,2025-03-13 17:23:38,154.48245579118546,14.319210158450426,4,0.5168178670213286,32,0.7662710704441864,0,Email,US-West,Platinum,Financial Services,1-50,2,3,Medium,78,0,2,8.609250000000001,Monday,14,5
25,33c4bbde-c21a-4373-84c9-bd289031fcf6,9,Execute Task,Sales Support,Rep,45b50f86-d9c5-421a-8bcf-117814e73a51,2025-05-21 05:19:12,2025-07-11 23:36:30,30.01092122915336,53.83497598659133,5,0.6780069762295433,61,0.4276438465753696,0,Email,US-East,Platinum,Software & SaaS,5000+,2,2,Medium,128,0,2,26.913837045367288,Thursday,7,3
33,902a01fe-3965-402c-aec9-aea4a2f77ce4,5,Validate Request,Customer Success,Engineer,9efcce91-4596-4334-82b3-67d04d7eed69,2025-02-13 01:55:52,2025-06-08 22:23:51,33.47875671698699,62.549865428861516,7,0.21636555626168422,39,-0.03459248581297536,0,API,US-East,Platinum,Healthcare,1-50,3,1,Medium,33,0,0,18.477453492866964,Tuesday,7,7
33,a74eddf9-0474-4e39-832f-3dc5d8d4a42d,1,Quality Check,Operations,Manager,c914f94d-4452-4717-a53c-b5861435f657,2025-03-21 13:50:55,2025-07-08 11:31:51,227.50780215210892,41.85261541468036,5,0.4793911989494776,31,0.4260519333166244,0,Email,US-East,Standard,Logistics,5000+,2,3,Medium,101,0,1,15.930786429235043,Friday,3,3
47,8e0e4882-6cb7-4932-a760-765311822b38,6,Approve Budget (optional),IT,Manager,7ab32682-e260-43b3-9376-e558e0ba2f72,2025-03-19 20:33:07,2025-02-21 06:36:34,162.33608397154424,55.76057674540506,3,0.7348,28,0.41586183983982294,0,Portal,US-East,Platinum,Healthcare,5000+,3,1,High,77,0,2,18.95013877333777,Friday,8,4
43,7b3dda00-49b9-4606-b808-8abcd2a04b2f,2,Quality Check,IT,Engineer,aa6a404b-dd21-4db2-80cb-9df497fa360c,2025-06-27 10:13:22,2025-02-08 22:23:05,118.24431852211676,74.34781556044739,7,0.045,80,-0.6655,0,Email,US-West,Gold,Logistics,1-50,3,2,Medium,82,0,2,19.87165631200738,Wednesday,15,6
10,4557e7e6-457a-4246-9b86-fd89e999a7c5,6,Validate Request,Operations,Rep,0c176f6f-41ca-4f4a-af36-2866cb870992,2025-02-06 05:14:51,2025-06-14 03:12:56,141.68038081143507,39.35354009179172,5,0.2955908944813296,10,1.1121674408785138,0,Email,US-East,Standard,Logistics,5000+,2,2,Medium,105,0,3,18.21163360409264,Wednesday,8,5
49,50fc25cc-f577-48ab-9fa8-c868e244b49f,3,Assign Resource,Sales Support,Analyst,1b80f128-a96c-4f4e-ac48-37578262865b,2025-07-01 01:15:24,2025-07-14 01:50:26,13.462383647408025,99.47546884459463,4,0.19558564218531826,27,1.0205066802302403,0,API,US-West,Gold,Software & SaaS,1-50,3,2,Medium,103,0,2,20.711304819933872,Sunday,14,4
17,36ca9121-dc6a-4e98-9f14-1049a0e3b137,3,Close Ticket,QA,Rep,dd30c409-c561-4e4d-ab50-512e1c202289,2025-07-18 16:41:31,2025-03-05 17:10:53,52.63440640731469,82.36472430020416,6,0.45966149924025623,138,-0.36759131127259964,1,Email,US-East,Platinum,Healthcare,5000+,3,2,Medium,98,0,1,22.479955126133905,Sunday,16,8
40,5bb5ae83-f918-463e-98e0-541bb6ea3ea0,7,Assign Resource,Finance,QA Analyst,030c4f20-9fd5-441f-825f-fa9432e4a12a,2025-07-05 19:08:02,2025-06-13 09:43:41,18.809767938688342,50.89374241799299,5,0.6887582719375326,8,-0.06386148079515452,1,Email,US-West,Gold,Financial Services,5000+,4,1,Medium,53,0,3,25.41126509034262,Friday,5,5
25,11f6e9aa-d459-4b62-9531-06b2e328a77a,5,Approve Budget (optional),Sales Support,Coordinator,7e1bc361-2d07-41c9-a5c5-a6e003332342,2025-06-23 05:17:32,2025-07-17 21:39:46,13.102288028469863,33.83660644888931,9,0.5092619252935953,31,1.100471085542181,0,Email,US-East,Gold,Software & SaaS,5000+,3,3,High,98,0,3,12.254442937737792,Friday,25,5
19,a7feb5f4-19ce-4221-9da3-0be47daf2dce,6,Approve Budget (optional),Finance,Engineer,df486e1e-d11d-4508-81fe-47eee5f16b6a,2025-02-25 12:16:16,2025-04-02 17:20:29,50.38519962088199,53.84580397229873,4,0.3587737408399564,12,0.7200856745392679,1,API,US-Central,Platinum,Software & SaaS,1001-5000,2,4,Medium,102,0,1,10.153456932183282,Tuesday,18,4
0,8e9f814d-9596-4bc4-8943-82e7ecdbe1bd,5,Receive Request,Finance,Manager,4669796c-e281-410c-b804-4bf8824dcac1,2025-03-07 13:49:38,2025-07-11 20:01:57,27.39593635010549,216.175837748697,6,0.5108911339251216,46,0.567939428378058,0,API,US-East,Platinum,Energy,5000+,1,2,Medium,94,0,6,10.142593803658755,Tuesday,10,4
22,2d2826df-e77a-4474-a2f8-329395e674ce,3,Execute Task,Operations,Manager,bae89260-0c22-4853-8deb-77f71d9d3989,2025-05-01 13:24:58,2025-03-19 15:32:34,35.57056168380543,35.34344577591185,5,0.3443392018137913,35,0.5939080974492973,1,API,US-West,Gold,Software & SaaS,5000+,2,3,Medium,98,0,0,17.58961745581438,Wednesday,1,5
2,431b5cff-49c3-40f8-abe0-15a56c280d9c,5,Execute Task,QA,Analyst,d545092c-4866-4038-8518-a749590db880,2025-07-09 16:13:50,2025-03-15 08:52:42,25.015405565906523,149.89536344385323,5,0.4408455996736583,14,0.5597450087750109,1,Email,US-East,Gold,Healthcare,1-50,1,3,Low,82,0,4,8.609250000000001,Saturday,6,3
38,c2fb36bb-575e-4b71-9ba1-1072d9706ebe,6,Approve Budget (optional),Operations,Rep,e636c2bf-8257-4191-8fbc-085c97c3da61,2025-06-20 05:13:47,2025-02-28 13:50:36,11.288903350979867,18.823581809402796,3,0.5254316821175218,35,-0.23442768559549826,0,API,US-West,Platinum,Software & SaaS,1-50,3,3,Medium,45,0,4,9.363592645741402,Friday,25,3
46,8d454b49-3546-4d94-b4a3-71ffa5433375,4,Quality Check,IT,Manager,5e3648f1-2b10-4767-a4bd-9b6055649192,2025-05-16 18:01:41,2025-05-13 19:03:24,253.75639329325517,33.110512121432976,3,0.7348,36,0.0416578061714748,0,Portal,US-East,Gold,Healthcare,1001-5000,2,2,Medium,67,0,4,19.216861261117064,Thursday,15,4
13,a9d21db4-84ab-4e11-a3cc-0afa0a5fe3a2,8,Close Ticket,Customer Success,QA Analyst,c9338aa6-b61c-418e-88e0-8b7f1aa3600e,2025-06-02 15:46:03,2025-02-14 13:50:06,49.958652525880765,40.47731407030168,5,0.49170292697190876,19,0.9038448145355378,0,Email,US-West,Gold,Software & SaaS,5000+,2,3,Medium,65,0,3,14.041195694474002,Wednesday,9,6
29,45cda939-a2b4-42ca-a49f-c70ac052761c,6,Approve Budget (optional),Sales Support,Manager,c7765a6f-5509-4243-94ec-f3f0eb52805a,2025-07-18 12:49:40,2025-03-26 14:21:17,9.261307523838335,103.81855119934583,2,0.4455016538692973,23,0.715551794890688,1,API,US-East,Gold,Healthcare,1-50,3,3,Medium,80,0,0,15.78273073632229,Friday,9,6
14,d55e3272-3756-4535-aa59-7d91c9417d6f,4,Close Ticket,IT,Manager,b0ae5e33-e7f5-450b-8104-6c658c2fe1b4,2025-06-06 14:20:48,2025-06-18 13:14:15,51.35533712368927,59.04638932603162,3,0.7348,18,0.5100789898621725,0,API,US-West,Gold,Software & SaaS,1-50,2,3,Medium,67,0,6,24.68184404035167,Saturday,21,2
15,8758e0c5-76c3-457d-b2fc-5e2d4f687aa7,4,Execute Task,IT,Analyst,7d61c395-9cb6-4b60-af5d-12f439329687,2025-03-11 17:17:23,2025-04-25 14:00:35,210.90036031786437,130.39612714436893,4,0.045,4,-0.0043235663509861855,0,Email,US-West,Platinum,Software & SaaS,5000+,3,3,High,133,0,0,21.67240508077967,Friday,15,5
36,7323129d-b42a-4ea8-b278-bc4cc8b49f62,4,Quality Check,Finance,Manager,b605449a-7197-4adc-be39-7b541a61f3cf,2025-03-28 19:29:52,2025-05-21 13:54:12,116.50969486632403,46.21628666313614,6,0.38375497728391555,84,0.899340390996161,0,API,US-East,Platinum,Financial Services,5000+,2,4,Medium,93,0,1,17.72866679222877,Sunday,10,4
24,8a777c09-ae07-4733-999b-b4a7ce36568c,1,Receive Request,Finance,QA Analyst,d833c56c-7d3a-44cb-89f9-4d315545de42,2025-06-13 12:12:57,2025-06-27 11:28:44,24.5272136633443,55.111669458537506,4,0.2543119026869205,109,-0.1802247984255972,0,API,US-West,Gold,Energy,1-50,3,2,High,77,0,2,11.138909293377907,Thursday,2,8
50,1c77b9fb-045b-497e-acb3-8d9885de2c60,4,Receive Request,Sales Support,Engineer,00125a55-3270-4f43-95ef-6e3b234e55a5,2025-06-05 13:47:55,2025-05-13 14:58:46,25.156356107219096,46.33201734014302,4,0.3545687700355575,6,1.1706971049823887,0,Email,US-Central,Platinum,Energy,51-200,4,3,Low,88,0,0,15.507221497526315,Sunday,11,4
18,81536984-746a-47af-90b0-21a397e1c693,4,Approve Budget (optional),Operations,Manager,090af5e5-5731-430c-a30e-7a30792a34a3,2025-03-21 13:27:15,2025-02-27 17:08:04,15.447922351565602,204.97395454491974,2,0.5225134946726665,111,-0.04705501048917987,0,Email,US-East,Platinum,Financial Services,1-50,3,2,Low,92,0,0,12.013030577404695,Sunday,16,3
39,a29d1628-ef26-4127-95cc-773be50660b9,3,Quality Check,IT,VendorMgr,daeac4e3-828c-408a-8377-78754d7ee11c,2025-05-28 23:09:04,2025-03-26 10:55:36,19.376016912633574,28.107185062975454,7,0.5976132142379886,50,-0.1277439489814985,1,Portal,US-East,Platinum,Retail,5000+,4,3,Medium,144,0,1,15.089003534658836,Saturday,15,6
26,0045826f-f2d0-4667-87a9-c6e2b70ed606,5,Validate Request,IT,Coordinator,d0529aa0-67b2-4616-a323-cda01b056bca,2025-05-27 18:50:36,2025-03-04 15:30:33,21.11218706451474,41.36699141765423,6,0.298348441560196,12,0.36998192864211554,0,API,US-Central,Platinum,Retail,51-200,3,1,Low,93,0,0,11.712976276399509,Tuesday,6,6
36,f059c44e-166b-450c-a221-c957a2e35a61,4,Validate Request,Finance,Analyst,a9785031-5003-42a2-a72f-76e914fe5eb1,2025-06-13 03:35:37,2025-05-09 03:57:27,9.010061673579008,30.749180176685385,6,0.5355037520096741,28,0.4706789441872599,0,API,US-East,Standard,Energy,1-50,1,4,Medium,67,0,3,16.83366165628114,Saturday,12,4
18,64add590-df35-43d5-b199-f08ddca9edca,5,Quality Check,IT,Coordinator,cbb7cb21-1511-4b56-b01d-207c42df3d10,2025-03-14 18:15:45,2025-03-11 12:52:07,26.538862829817006,81.88955812240235,1,0.22313798066210216,17,0.40689028640552444,0,Email,US-East,Standard,Financial Services,1-50,2,3,High,49,0,2,14.797966264458355,Friday,16,5
24,c762a845-70c4-44ca-ac08-49d28e496556,5,Approve Budget (optional),Operations,Analyst,139bea6d-4f2a-4bd8-bdfb-678b594ff3ff,2025-03-17 12:48:00,2025-05-08 05:48:14,60.92417780411673,27.741005813184646,5,0.14681123899846948,84,-0.3768229163950982,1,Portal,US-Central,Standard,Software & SaaS,5000+,1,4,Medium,86,0,2,11.653831970968822,Tuesday,21,7
23,6d20805e-8c94-4f15-aecf-943ab4516283,4,Quality Check,Operations,Rep,4d185db4-0d4f-4087-ae04-2a375fef523f,2025-06-04 18:29:58,2025-07-06 13:18:51,27.39147562829189,180.17201773118222,2,0.4162266722552892,14,0.5860004356285711,0,Email,US-Central,Platinum,Software & SaaS,1-50,3,3,Medium,140,0,3,9.956175796895057,Wednesday,10,7
12,f43708df-57dd-42f2-9b05-482067f7a3fa,1,Quality Check,Customer Success,Analyst,6b0389b8-ac7e-4807-9395-1851f54d0099,2025-03-12 15:47:22,2025-03-14 14:21:08,53.307922960959,59.99808885400058,5,0.35853013764975156,269,0.8938901747880068,0,API,US-West,Standard,Software & SaaS,1001-5000,2,2,Low,75,0,2,24.63811474089266,Friday,24,6
34,fb19cfaf-e0c0-40ca-a324-c744237cb68b,7,Validate Request,IT,Coordinator,3d85fa17-94e3-466c-9586-4feaaa517bc5,2025-03-26 17:49:17,2025-02-28 20:24:35,234.49255390839988,73.977080320251,5,0.6992653609155552,105,0.3085641925316921,1,Portal,US-West,Platinum,Financial Services,51-200,4,2,Low,52,0,1,12.701980843484261,Sunday,16,3
34,c0638a60-1ebb-4e38-a9df-907e916ee0dc,4,Vendor Review (optional),IT,Manager,314a98ae-22e6-4e46-873f-0b661d0c4100,2025-06-30 14:52:12,2025-06-11 23:39:22,293.78147127140005,76.38471016509219,5,0.7348,10,-0.500107442828267,0,Email,US-West,Gold,Healthcare,1001-5000,3,2,High,109,0,3,21.720725206225676,Friday,9,2
33,0e2eb92b-7f39-4640-adf8-14b1f5f14243,4,Approve Budget (optional),IT,Manager,12c714d1-5dbb-4045-9772-1564302c810d,2025-06-13 13:41:46,2025-02-19 05:32:57,39.45710468649143,56.30052491997509,3,0.28077434979124,168,0.23668510100708298,1,API,US-East,Standard,Software & SaaS,1-50,2,1,High,83,0,2,15.704147026054192,Thursday,6,3
47,b89f5615-16ca-4947-b61f-9cc46da8e119,3,Close Ticket,Sales Support,QA Analyst,e654a8cd-cb35-4b8c-a7c6-3c73355de36e,2025-06-30 15:18:29,2025-03-07 15:07:11,107.24723142144722,61.57101280120756,2,0.045,69,-0.27198728307277703,1,Email,US-East,Gold,Healthcare,1-50,4,2,High,31,0,1,16.808885288847794,Saturday,1,6
45,d5de0c76-cf4c-47ca-a12b-1443fab00e4d,3,Quality Check,Finance,Coordinator,3d63b69a-6e32-4f7d-989a-1b88aa6a8846,2025-07-16 23:42:45,2025-04-28 20:21:42,35.55568059251232,60.15176849571534,3,0.12952870855678966,29,-0.6655,1,Portal,US-West,Gold,Retail,1-50,3,2,Low,85,0,2,16.883767991414135,Friday,6,6
19,c17e7653-3c78-49ae-bf3c-2cc6a81268b4,7,Quality Check,IT,Analyst,88560c9b-e8a7-43d5-b4bf-5ded356a008e,2025-03-07 05:25:38,2025-07-14 05:57:50,25.338312617603762,79.14099028910135,5,0.23548816434558498,66,0.050724850114028164,0,API,US-East,Platinum,Software & SaaS,1-50,3,3,Medium,113,0,5,14.805928380997635,Friday,22,2
30,f08b75c9-29d2-4039-a82b-175d0240a991,7,Approve Budget (optional),Customer Success,Analyst,c94cd176-4905-4ca5-9cfc-b0901d8d734c,2025-05-19 12:52:14,2025-02-06 05:52:34,13.052693297345044,33.92350840738322,4,0.4434301562968909,84,1.2497879671313425,0,API,US-West,Gold,Energy,5000+,3,2,High,22,0,2,16.263969853508883,Monday,10,2
16,c4da3faa-1559-4f87-aeaf-9a8910ec9ecb,5,Quality Check,Sales Support,QA Analyst,4f8ee943-e440-4981-b40a-8661c567e435,2025-02-23 13:21:55,2025-06-04 23:11:52,46.44176059440853,30.476331904111042,4,0.35002658298946526,16,0.3077592507182344,0,API,US-East,Gold,Software & SaaS,1-50,4,3,Medium,101,0,3,19.116786413237296,Thursday,2,2
25,a2073aca-fc1d-44e2-a62d-5917c9016169,4,Receive Request,Finance,Coordinator,34b12a34-1cd0-4c4a-9922-0325d9b6b70c,2025-04-08 10:55:46,2025-04-03 09:06:50,133.01956339848323,95.75056689429303,2,0.15119275472952837,77,0.2026055216861059,0,API,US-East,Gold,Energy,5000+,3,2,Medium,42,0,1,9.785803054816245,Wednesday,7,5
16,7e205e7a-6286-4992-b83d-7b61c752f238,5,Approve Budget (optional),Finance,Analyst,24a467db-08e5-43b8-a0bb-86ddd5339af2,2025-04-04 20:26:17,2025-05-27 20:07:24,11.053947322945664,56.94915008695394,4,0.7348,22,0.7452252936763142,1,Email,US-East,Platinum,Software & SaaS,1001-5000,2,1,Low,73,0,2,15.340439469652807,Friday,13,4
48,3ab6868f-9694-4226-9e43-dd578e87a91c,4,Close Ticket,IT,QA Analyst,9bcecc1e-e979-4559-9740-081e111153b0,2025-02-08 01:24:52,2025-03-08 14:07:49,31.314158878504163,16.06194321690047,7,0.534253125888078,75,0.6906301504634338,0,API,US-Central,Platinum,Energy,51-200,1,3,High,65,0,3,16.44707463903289,Friday,10,4
30,3871747c-65fe-4fc8-a818-88dafde7dcd6,3,Receive Request,Finance,Rep,9fb52f1e-7e83-421a-a563-53aaa998a91f,2025-06-01 01:49:25,2025-02-18 09:57:00,29.76061001208447,42.238178121526595,5,0.7348,30,-0.4557634609432563,1,Email,US-West,Platinum,Energy,1-50,2,3,Medium,112,0,1,19.653258319190183,Tuesday,15,4
21,e260ff42-cdb2-48ba-8ad6-337faf504985,5,Validate Request,Operations,Engineer,09cda791-c101-4586-a20d-b6259865ca4c,2025-05-03 14:05:21,2025-02-14 05:14:21,54.99399495761461,149.81905798099783,5,0.045,13,1.3849880395174312,0,API,US-West,Platinum,Software & SaaS,1-50,2,3,Medium,109,0,2,14.178538250831462,Monday,10,4
