case_id,event_nr,activity,timestamp,resource,channel,customer_segment,product,location,system,wait_time_sec,duration_sec,cost_usd,priority,rework_flag,sla_breach,outcome,weekday,hour,case_day
C0132,7,Notify Customer,2025-08-05 21:50:04,Agent_D,Email,SMB-Services,Core,Denver,AppX,143,15,105.32,Medium,0,0,,Tuesday,21,2025-08-05
C0132,8,Close Ticket,2025-08-05 21:51:26,Agent_A,Email,SMB-Services,Core,Denver,AppX,67,10,105.75,Medium,0,0,Cancelled,Tuesday,21,2025-08-05
C0133,1,Receive Request,2025-03-11 12:46:53,Agent_C,Web,SMB-Retail,Pro,Denver,ERP-Y,233,78,143.48,Medium,0,0,,Tuesday,12,2025-03-11
C0133,2,Classify Request,2025-03-11 12:54:37,Agent_C,Web,SMB-Retail,Pro,Denver,ERP-Y,386,43,145.23,Medium,0,0,,Tuesday,12,2025-03-11
C0133,3,Enrich Data,2025-03-11 12:58:06,Agent_E,Web,SMB-Retail,Pro,Denver,ERP-Y,166,44,145.39,Medium,0,0,,Tuesday,12,2025-03-11
C0133,4,Manual Approval,2025-03-11 13:09:11,Mgr_1,Web,SMB-Retail,Pro,Denver,ERP-Y,621,64,151.28,Medium,0,0,,Tuesday,13,2025-03-11
C0133,5,Quality Check,2025-03-11 13:14:19,QA_1,Web,SMB-Retail,Pro,Denver,ERP-Y,244,76,142.29,Medium,0,0,,Tuesday,13,2025-03-11
C0133,6,Fulfill Request,2025-03-11 13:19:19,Agent_E,Web,SMB-Retail,Pro,Denver,ERP-Y,224,85,144.41,Medium,0,0,,Tuesday,13,2025-03-11
C0133,7,Notify Customer,2025-03-11 13:21:15,Agent_D,Web,SMB-Retail,Pro,Denver,ERP-Y,31,10,145.77,High,0,0,,Tuesday,13,2025-03-11
C0133,8,Close Ticket,2025-03-11 13:24:13,Agent_C,Web,SMB-Retail,Pro,Denver,ERP-Y,168,36,142.8,Medium,0,0,Escalated,Tuesday,13,2025-03-11
C0134,1,Receive Request,2025-08-08 04:27:25,Agent_B,Web,SMB-Services,Pro,Austin,CRM-Z,145,20,126.15,Medium,0,0,,Friday,4,2025-08-08
C0134,2,Classify Request,2025-08-08 04:28:19,Agent_D,Web,SMB-Services,Pro,Austin,CRM-Z,34,31,129.06,Medium,0,0,,Friday,4,2025-08-08
C0134,3,Enrich Data,2025-08-08 04:30:10,Agent_C,Web,SMB-Services,Pro,Austin,CRM-Z,80,78,129.76,Medium,0,0,,Friday,4,2025-08-08
C0134,4,Manual Approval,2025-08-08 04:43:01,Mgr_1,Web,SMB-Services,Pro,Austin,CRM-Z,693,90,133.51,High,0,0,,Friday,4,2025-08-08
C0134,5,Quality Check,2025-08-08 04:55:22,QA_2,Web,SMB-Services,Pro,Austin,CRM-Z,651,123,140.78,High,0,0,,Friday,4,2025-08-08
C0134,6,Fulfill Request,2025-08-08 05:01:38,Agent_C,Web,SMB-Services,Pro,Austin,CRM-Z,253,60,127.02,Medium,0,0,,Friday,5,2025-08-08
C0134,7,Notify Customer,2025-08-08 05:03:09,Agent_C,Web,SMB-Services,Pro,Austin,CRM-Z,31,35,131.82,Medium,0,0,,Friday,5,2025-08-08
C0134,8,Close Ticket,2025-08-08 05:04:47,Agent_C,Web,SMB-Services,Pro,Austin,CRM-Z,63,36,128.98,High,0,1,Resolved,Friday,5,2025-08-08
C0135,1,Receive Request,2025-03-20 12:19:35,Agent_E,Web,SMB-Retail,Plus,Austin,AppX,95,22,55.88,Medium,0,0,,Thursday,12,2025-03-20
C0135,2,Classify Request,2025-03-20 12:20:57,Agent_D,Web,SMB-Retail,Plus,Austin,AppX,60,32,54.09,Medium,0,0,,Thursday,12,2025-03-20
C0135,3,Enrich Data,2025-03-20 12:23:09,Agent_B,Web,SMB-Retail,Plus,Austin,AppX,100,87,52.14,Low,1,0,,Thursday,12,2025-03-20
C0135,4,Quality Check,2025-03-20 12:38:57,QA_1,Web,SMB-Retail,Plus,Austin,AppX,861,104,68.96,Low,0,0,,Thursday,12,2025-03-20
C0135,5,Fulfill Request,2025-03-20 12:58:07,Agent_C,Web,SMB-Retail,Plus,Austin,AppX,1046,112,84.31,High,0,0,,Thursday,12,2025-03-20
C0135,6,Notify Customer,2025-03-20 13:01:06,Agent_B,Web,SMB-Retail,Plus,Austin,AppX,67,25,58.26,Medium,0,0,,Thursday,13,2025-03-20
C0135,7,Close Ticket,2025-03-20 13:04:02,Agent_E,Web,SMB-Retail,Plus,Austin,AppX,151,119,61.88,Medium,0,1,Escalated,Thursday,13,2025-03-20
C0136,1,Receive Request,2025-03-28 00:53:54,Agent_D,Web,SMB-Services,Plus,Remote,AppX,54,105,146.62,Medium,0,0,,Friday,0,2025-03-28
C0136,2,Classify Request,2025-03-28 00:58:58,Agent_E,Web,SMB-Services,Plus,Remote,AppX,199,27,144.11,Medium,0,0,,Friday,0,2025-03-28
C0136,3,Manual Approval,2025-03-28 01:01:43,Mgr_1,Web,SMB-Services,Plus,Remote,AppX,138,161,143.06,Low,0,0,,Friday,1,2025-03-28
C0136,4,Quality Check,2025-03-28 01:08:38,QA_1,Web,SMB-Services,Plus,Remote,AppX,254,82,150.88,Medium,0,0,,Friday,1,2025-03-28
C0136,5,Fulfill Request,2025-03-28 01:14:02,Agent_B,Web,SMB-Services,Plus,Remote,AppX,242,98,147.99,Medium,0,0,,Friday,1,2025-03-28
C0136,6,Notify Customer,2025-03-28 01:17:24,Agent_B,Web,SMB-Services,Plus,Remote,AppX,104,76,142.06,Medium,0,0,,Friday,1,2025-03-28
C0136,7,Close Ticket,2025-03-28 01:27:16,Agent_C,Web,SMB-Services,Plus,Remote,AppX,516,40,150.63,Low,0,0,Resolved,Friday,1,2025-03-28
C0137,1,Receive Request,2025-07-12 19:33:54,Agent_B,Phone,SMB-Retail,Core,Denver,ERP-Y,114,24,77.37,Low,0,0,,Saturday,19,2025-07-12
C0137,2,Classify Request,2025-07-12 19:39:45,Agent_A,Phone,SMB-Retail,Core,Denver,ERP-Y,327,11,76.57,Low,0,1,,Saturday,19,2025-07-12
C0137,3,Enrich Data,2025-07-12 19:41:50,Agent_C,Phone,SMB-Retail,Core,Denver,ERP-Y,114,41,75.04,Medium,1,0,,Saturday,19,2025-07-12
C0137,4,Manual Approval,2025-07-12 20:02:54,Mgr_1,Phone,SMB-Retail,Core,Denver,ERP-Y,1223,60,102.21,Medium,0,1,,Saturday,20,2025-07-12
C0137,5,Quality Check,2025-07-12 20:05:45,QA_2,Phone,SMB-Retail,Core,Denver,ERP-Y,111,115,78.35,Medium,0,0,,Saturday,20,2025-07-12
C0137,6,Fulfill Request,2025-07-12 20:13:00,Agent_D,Phone,SMB-Retail,Core,Denver,ERP-Y,320,60,84.16,Low,0,0,,Saturday,20,2025-07-12
C0137,7,Notify Customer,2025-07-12 20:16:41,Agent_A,Phone,SMB-Retail,Core,Denver,ERP-Y,161,27,77.74,Medium,0,0,,Saturday,20,2025-07-12
C0137,8,Close Ticket,2025-07-12 20:23:02,Agent_D,Phone,SMB-Retail,Core,Denver,ERP-Y,354,57,80.59,Low,0,0,Cancelled,Saturday,20,2025-07-12
C0138,1,Receive Request,2025-05-09 11:17:28,Agent_E,Web,SMB-Retail,Plus,Chicago,AppX,148,24,88.03,High,0,0,,Friday,11,2025-05-09
C0138,2,Classify Request,2025-05-09 11:19:24,Agent_D,Web,SMB-Retail,Plus,Chicago,AppX,92,51,86.14,High,0,1,,Friday,11,2025-05-09
C0138,3,Enrich Data,2025-05-09 11:21:36,Agent_E,Web,SMB-Retail,Plus,Chicago,AppX,81,214,88.77,Medium,0,1,,Friday,11,2025-05-09
C0138,4,Manual Approval,2025-05-09 11:33:12,Mgr_1,Web,SMB-Retail,Plus,Chicago,AppX,482,152,95.84,Medium,0,1,,Friday,11,2025-05-09
C0138,5,Quality Check,2025-05-09 11:44:36,QA_2,Web,SMB-Retail,Plus,Chicago,AppX,532,397,100.73,Medium,0,0,,Friday,11,2025-05-09
C0138,6,Fulfill Request,2025-05-09 12:00:55,Agent_A,Web,SMB-Retail,Plus,Chicago,AppX,582,60,101.07,Medium,0,0,,Friday,12,2025-05-09
C0138,7,Notify Customer,2025-05-09 12:02:55,Agent_C,Web,SMB-Retail,Plus,Chicago,AppX,60,12,84.25,Medium,0,0,,Friday,12,2025-05-09
C0138,8,Close Ticket,2025-05-09 12:05:28,Agent_B,Web,SMB-Retail,Plus,Chicago,AppX,141,55,91.11,Low,0,0,Escalated,Friday,12,2025-05-09
C0139,1,Receive Request,2025-06-03 04:18:11,Agent_A,Phone,SMB-Retail,Core,Denver,CRM-Z,71,26,113.32,High,0,0,,Tuesday,4,2025-06-03
C0139,2,Classify Request,2025-06-03 04:19:02,Agent_C,Phone,SMB-Retail,Core,Denver,CRM-Z,25,22,111.8,Low,0,0,,Tuesday,4,2025-06-03
C0139,3,Enrich Data,2025-06-03 04:27:33,Agent_E,Phone,SMB-Retail,Core,Denver,CRM-Z,489,99,122.96,Medium,0,1,,Tuesday,4,2025-06-03
C0139,4,Manual Approval,2025-06-03 04:45:38,Mgr_1,Phone,SMB-Retail,Core,Denver,CRM-Z,986,141,135.36,Medium,0,1,,Tuesday,4,2025-06-03
C0139,5,Quality Check,2025-06-03 04:53:36,QA_1,Phone,SMB-Retail,Core,Denver,CRM-Z,337,142,116.35,Medium,0,0,,Tuesday,4,2025-06-03
C0139,6,Fulfill Request,2025-06-03 05:03:45,Agent_B,Phone,SMB-Retail,Core,Denver,CRM-Z,467,146,120.36,High,0,0,,Tuesday,5,2025-06-03
C0139,7,Notify Customer,2025-06-03 05:08:43,Agent_B,Phone,SMB-Retail,Core,Denver,CRM-Z,152,44,115.32,Medium,0,0,,Tuesday,5,2025-06-03
C0139,8,Close Ticket,2025-06-03 05:10:55,Agent_B,Phone,SMB-Retail,Core,Denver,CRM-Z,88,13,112.81,Medium,0,0,Escalated,Tuesday,5,2025-06-03
C0140,1,Receive Request,2025-03-18 18:28:49,Agent_C,Email,SMB-Retail,Core,Denver,CRM-Z,109,31,130.05,Medium,0,0,,Tuesday,18,2025-03-18
C0140,2,Classify Request,2025-03-18 18:30:30,Agent_D,Email,SMB-Retail,Core,Denver,CRM-Z,70,83,124.37,Medium,0,0,,Tuesday,18,2025-03-18
C0140,3,Enrich Data,2025-03-18 18:35:45,Agent_C,Email,SMB-Retail,Core,Denver,CRM-Z,232,60,127.13,Medium,0,0,,Tuesday,18,2025-03-18
C0140,4,Quality Check,2025-03-18 18:41:57,QA_2,Email,SMB-Retail,Core,Denver,CRM-Z,312,130,126.81,Low,0,0,,Tuesday,18,2025-03-18
C0140,5,Fulfill Request,2025-03-18 18:54:18,Agent_D,Email,SMB-Retail,Core,Denver,CRM-Z,611,99,133.99,Medium,0,0,,Tuesday,18,2025-03-18
C0140,6,Notify Customer,2025-03-18 18:57:02,Agent_B,Email,SMB-Retail,Core,Denver,CRM-Z,65,244,129.62,Low,0,0,,Tuesday,18,2025-03-18
C0140,7,Close Ticket,2025-03-18 19:02:00,Agent_B,Email,SMB-Retail,Core,Denver,CRM-Z,54,67,118.95,Medium,0,0,Resolved,Tuesday,19,2025-03-18
C0141,1,Receive Request,2025-08-06 08:16:16,Agent_A,Web,SMB-Retail,Core,Austin,ERP-Y,196,51,81.45,Medium,0,0,,Wednesday,8,2025-08-06
C0141,2,Classify Request,2025-08-06 08:18:48,Agent_C,Web,SMB-Retail,Core,Austin,ERP-Y,101,35,77.21,High,0,0,,Wednesday,8,2025-08-06
C0141,3,Enrich Data,2025-08-06 08:23:27,Agent_C,Web,SMB-Retail,Core,Austin,ERP-Y,244,47,80.42,High,0,0,,Wednesday,8,2025-08-06
C0141,4,Quality Check,2025-08-06 08:29:12,QA_2,Web,SMB-Retail,Core,Austin,ERP-Y,298,85,83.32,Medium,0,0,,Wednesday,8,2025-08-06
C0141,5,Fulfill Request,2025-08-06 08:34:23,Agent_C,Web,SMB-Retail,Core,Austin,ERP-Y,226,60,81.33,Low,0,0,,Wednesday,8,2025-08-06
C0141,6,Notify Customer,2025-08-06 08:37:04,Agent_B,Web,SMB-Retail,Core,Austin,ERP-Y,101,106,81.05,Medium,0,0,,Wednesday,8,2025-08-06
C0141,7,Close Ticket,2025-08-06 08:43:10,Agent_B,Web,SMB-Retail,Core,Austin,ERP-Y,260,19,81.98,Medium,0,0,Resolved,Wednesday,8,2025-08-06
C0142,1,Receive Request,2025-08-08 15:48:13,Agent_E,Email,SMB-Retail,Core,Austin,CRM-Z,133,17,61.8,Medium,0,0,,Friday,15,2025-08-08
C0142,2,Classify Request,2025-08-08 15:51:12,Agent_D,Email,SMB-Retail,Core,Austin,CRM-Z,162,25,54.59,Medium,0,0,,Friday,15,2025-08-08
C0142,3,Enrich Data,2025-08-08 15:52:13,Agent_E,Email,SMB-Retail,Core,Austin,CRM-Z,36,64,59.2,Medium,0,0,,Friday,15,2025-08-08
C0142,4,Manual Approval,2025-08-08 16:27:05,Mgr_1,Email,SMB-Retail,Core,Austin,CRM-Z,2028,68,97.04,Medium,0,0,,Friday,16,2025-08-08
C0142,5,Quality Check,2025-08-08 16:38:27,QA_2,Email,SMB-Retail,Core,Austin,CRM-Z,614,161,75.4,Medium,0,0,,Friday,16,2025-08-08
C0142,6,Fulfill Request,2025-08-08 16:44:25,Agent_C,Email,SMB-Retail,Core,Austin,CRM-Z,197,117,55.87,Medium,0,0,,Friday,16,2025-08-08
C0142,7,Notify Customer,2025-08-08 16:50:11,Agent_C,Email,SMB-Retail,Core,Austin,CRM-Z,229,32,56.01,Medium,0,0,,Friday,16,2025-08-08
C0142,8,Close Ticket,2025-08-08 17:01:36,Agent_D,Email,SMB-Retail,Core,Austin,CRM-Z,653,24,69.31,Medium,0,0,Escalated,Friday,17,2025-08-08
C0143,1,Receive Request,2025-06-20 13:36:11,Agent_B,Email,SMB-Services,Plus,Remote,CRM-Z,191,44,142.61,High,0,0,,Friday,13,2025-06-20
C0143,2,Classify Request,2025-06-20 13:38:05,Agent_D,Email,SMB-Services,Plus,Remote,CRM-Z,70,20,140.77,Medium,0,0,,Friday,13,2025-06-20
C0143,3,Enrich Data,2025-06-20 13:40:52,Agent_A,Email,SMB-Services,Plus,Remote,CRM-Z,147,63,148.67,Medium,0,0,,Friday,13,2025-06-20
C0143,4,Manual Approval,2025-06-20 13:58:53,Mgr_1,Email,SMB-Services,Plus,Remote,CRM-Z,1018,235,167.16,Medium,0,1,,Friday,13,2025-06-20
C0143,5,Quality Check,2025-06-20 14:11:30,QA_2,Email,SMB-Services,Plus,Remote,CRM-Z,522,135,160.35,Medium,0,0,,Friday,14,2025-06-20
C0143,6,Fulfill Request,2025-06-20 14:14:41,Agent_C,Email,SMB-Services,Plus,Remote,CRM-Z,56,242,146.89,High,0,0,,Friday,14,2025-06-20
C0143,7,Notify Customer,2025-06-20 14:20:37,Agent_C,Email,SMB-Services,Plus,Remote,CRM-Z,114,34,146.48,Medium,0,0,,Friday,14,2025-06-20
C0143,8,Close Ticket,2025-06-20 14:38:24,Agent_C,Email,SMB-Services,Plus,Remote,CRM-Z,1033,68,162.24,Low,0,0,Escalated,Friday,14,2025-06-20
C0144,1,Receive Request,2025-08-10 04:26:34,Agent_B,Email,SMB-Tech,Core,Austin,AppX,154,86,113.3,Medium,0,1,,Sunday,4,2025-08-10
C0144,2,Classify Request,2025-08-10 04:30:04,Agent_D,Email,SMB-Tech,Core,Austin,AppX,124,88,117.15,High,0,0,,Sunday,4,2025-08-10
C0144,3,Manual Approval,2025-08-10 04:44:13,Mgr_1,Email,SMB-Tech,Core,Austin,AppX,761,128,127.63,Medium,0,0,,Sunday,4,2025-08-10
C0144,4,Quality Check,2025-08-10 04:50:50,QA_2,Email,SMB-Tech,Core,Austin,AppX,269,47,116.66,Medium,0,0,,Sunday,4,2025-08-10
C0144,5,Fulfill Request,2025-08-10 04:55:28,Agent_B,Email,SMB-Tech,Core,Austin,AppX,231,93,122.37,Medium,0,0,,Sunday,4,2025-08-10
C0144,6,Notify Customer,2025-08-10 05:01:36,Agent_E,Email,SMB-Tech,Core,Austin,AppX,275,37,119.12,High,0,0,,Sunday,5,2025-08-10
C0144,7,Close Ticket,2025-08-10 05:09:15,Agent_E,Email,SMB-Tech,Core,Austin,AppX,422,38,125.38,Medium,0,0,Cancelled,Sunday,5,2025-08-10
C0145,1,Receive Request,2025-08-14 09:44:56,Agent_C,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,536,35,112.71,Medium,0,0,,Thursday,9,2025-08-14
C0145,2,Classify Request,2025-08-14 09:47:17,Agent_A,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,106,24,105.22,Medium,0,0,,Thursday,9,2025-08-14
C0145,3,Enrich Data,2025-08-14 09:48:58,Agent_A,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,77,38,113.07,High,0,0,,Thursday,9,2025-08-14
C0145,4,Manual Approval,2025-08-14 10:10:09,Mgr_1,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,1233,304,138.06,Medium,0,0,,Thursday,10,2025-08-14
C0145,5,Quality Check,2025-08-14 10:30:34,QA_2,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,921,83,128.58,Medium,0,0,,Thursday,10,2025-08-14
C0145,6,Fulfill Request,2025-08-14 10:33:50,Agent_B,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,113,192,114.29,High,0,0,,Thursday,10,2025-08-14
C0145,7,Notify Customer,2025-08-14 10:37:57,Agent_C,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,55,27,102.42,High,0,0,,Thursday,10,2025-08-14
C0145,8,Close Ticket,2025-08-14 10:41:44,Agent_B,Phone,SMB-Healthcare,Pro,Austin,CRM-Z,200,68,111.12,Low,0,0,Resolved,Thursday,10,2025-08-14
C0146,1,Receive Request,2025-08-06 02:50:10,Agent_D,Web,SMB-Tech,Plus,Remote,CRM-Z,190,53,75.32,Medium,0,0,,Wednesday,2,2025-08-06
C0146,2,Classify Request,2025-08-06 02:56:21,Agent_D,Web,SMB-Tech,Plus,Remote,CRM-Z,318,46,84.68,Medium,0,1,,Wednesday,2,2025-08-06
C0146,3,Enrich Data,2025-08-06 02:59:02,Agent_E,Web,SMB-Tech,Plus,Remote,CRM-Z,115,49,72.53,Medium,0,0,,Wednesday,2,2025-08-06
C0146,4,Manual Approval,2025-08-06 03:08:52,Mgr_1,Web,SMB-Tech,Plus,Remote,CRM-Z,541,117,82.77,Medium,0,0,,Wednesday,3,2025-08-06
C0146,5,Quality Check,2025-08-06 03:15:39,QA_1,Web,SMB-Tech,Plus,Remote,CRM-Z,290,136,82.08,Medium,0,1,,Wednesday,3,2025-08-06
C0146,6,Fulfill Request,2025-08-06 03:21:15,Agent_B,Web,SMB-Tech,Plus,Remote,CRM-Z,200,75,73.58,Medium,0,1,,Wednesday,3,2025-08-06
C0146,7,Notify Customer,2025-08-06 03:24:44,Agent_A,Web,SMB-Tech,Plus,Remote,CRM-Z,134,43,70.84,Medium,0,1,,Wednesday,3,2025-08-06
C0146,8,Close Ticket,2025-08-06 03:28:32,Agent_E,Web,SMB-Tech,Plus,Remote,CRM-Z,185,63,69.27,High,0,0,Resolved,Wednesday,3,2025-08-06
C0147,1,Receive Request,2025-04-16 00:09:39,Agent_B,Web,SMB-Services,Core,Chicago,ERP-Y,459,17,139.24,Low,0,0,,Wednesday,0,2025-04-16
C0147,2,Classify Request,2025-04-16 00:11:12,Agent_B,Web,SMB-Services,Core,Chicago,ERP-Y,76,53,134.05,Low,0,1,,Wednesday,0,2025-04-16
C0147,3,Enrich Data,2025-04-16 00:12:28,Agent_D,Web,SMB-Services,Core,Chicago,ERP-Y,23,32,130.51,Low,1,0,,Wednesday,0,2025-04-16
C0147,4,Quality Check,2025-04-16 00:19:06,QA_2,Web,SMB-Services,Core,Chicago,ERP-Y,366,165,139.78,Medium,0,0,,Wednesday,0,2025-04-16
C0147,5,Fulfill Request,2025-04-16 00:28:42,Agent_E,Web,SMB-Services,Core,Chicago,ERP-Y,411,178,144.48,High,0,0,,Wednesday,0,2025-04-16
C0147,6,Notify Customer,2025-04-16 00:32:04,Agent_D,Web,SMB-Services,Core,Chicago,ERP-Y,24,41,133.49,High,0,0,,Wednesday,0,2025-04-16
C0147,7,Close Ticket,2025-04-16 00:35:52,Agent_B,Web,SMB-Services,Core,Chicago,ERP-Y,187,28,139.03,Medium,0,1,Resolved,Wednesday,0,2025-04-16
C0148,1,Receive Request,2025-07-14 16:44:18,Agent_C,Email,SMB-Retail,Plus,Chicago,AppX,198,28,104.62,Low,0,0,,Monday,16,2025-07-14
C0148,2,Classify Request,2025-07-14 16:46:11,Agent_A,Email,SMB-Retail,Plus,Chicago,AppX,85,56,96.27,Low,0,0,,Monday,16,2025-07-14
C0148,3,Quality Check,2025-07-14 16:52:18,QA_1,Email,SMB-Retail,Plus,Chicago,AppX,311,129,104.79,Medium,0,0,,Monday,16,2025-07-14
C0148,4,Fulfill Request,2025-07-14 16:56:02,Agent_B,Email,SMB-Retail,Plus,Chicago,AppX,95,128,93.89,Medium,0,0,,Monday,16,2025-07-14
C0148,5,Notify Customer,2025-07-14 17:01:56,Agent_B,Email,SMB-Retail,Plus,Chicago,AppX,226,36,96.8,High,0,0,,Monday,17,2025-07-14
C0148,6,Close Ticket,2025-07-14 17:02:58,Agent_A,Email,SMB-Retail,Plus,Chicago,AppX,26,26,91.11,Medium,0,0,Cancelled,Monday,17,2025-07-14
C0149,1,Receive Request,2025-04-18 05:23:22,Agent_A,Email,SMB-Retail,Core,Chicago,ERP-Y,82,29,57.43,Low,0,0,,Friday,5,2025-04-18
C0149,2,Classify Request,2025-04-18 05:26:14,Agent_A,Email,SMB-Retail,Core,Chicago,ERP-Y,143,96,62.11,Medium,0,0,,Friday,5,2025-04-18
C0149,3,Enrich Data,2025-04-18 05:32:18,Agent_A,Email,SMB-Retail,Core,Chicago,ERP-Y,268,182,63.41,Medium,0,0,,Friday,5,2025-04-18
C0149,4,Manual Approval,2025-04-18 06:06:45,Mgr_1,Email,SMB-Retail,Core,Chicago,ERP-Y,1885,302,97.91,High,0,0,,Friday,6,2025-04-18
C0149,5,Quality Check,2025-04-18 06:16:15,QA_1,Email,SMB-Retail,Core,Chicago,ERP-Y,268,109,56.32,Medium,0,1,,Friday,6,2025-04-18
C0149,6,Fulfill Request,2025-04-18 06:19:04,Agent_A,Email,SMB-Retail,Core,Chicago,ERP-Y,60,62,53.13,Low,0,0,,Friday,6,2025-04-18
C0149,7,Notify Customer,2025-04-18 06:21:57,Agent_D,Email,SMB-Retail,Core,Chicago,ERP-Y,111,15,52.64,Medium,0,0,,Friday,6,2025-04-18
C0149,8,Close Ticket,2025-04-18 06:24:43,Agent_B,Email,SMB-Retail,Core,Chicago,ERP-Y,151,12,54.7,Medium,0,0,Resolved,Friday,6,2025-04-18
C0150,1,Receive Request,2025-04-16 20:33:32,Agent_C,Email,SMB-Retail,Pro,Remote,ERP-Y,152,35,104.12,High,0,0,,Wednesday,20,2025-04-16
C0150,2,Classify Request,2025-04-16 20:36:29,Agent_E,Email,SMB-Retail,Pro,Remote,ERP-Y,142,17,105.27,Medium,0,0,,Wednesday,20,2025-04-16
C0150,3,Enrich Data,2025-04-16 20:38:49,Agent_B,Email,SMB-Retail,Pro,Remote,ERP-Y,123,30,106.15,Medium,1,0,,Wednesday,20,2025-04-16
C0150,4,Manual Approval,2025-04-16 20:49:18,Mgr_1,Email,SMB-Retail,Pro,Remote,ERP-Y,599,241,118.42,High,0,0,,Wednesday,20,2025-04-16
C0150,5,Quality Check,2025-04-16 21:08:17,QA_2,Email,SMB-Retail,Pro,Remote,ERP-Y,898,88,120.47,Low,0,0,,Wednesday,21,2025-04-16
C0150,6,Fulfill Request,2025-04-16 21:13:44,Agent_A,Email,SMB-Retail,Pro,Remote,ERP-Y,239,64,105.9,Medium,0,0,,Wednesday,21,2025-04-16
C0150,7,Notify Customer,2025-04-16 21:18:03,Agent_E,Email,SMB-Retail,Pro,Remote,ERP-Y,195,10,108.83,High,0,0,,Wednesday,21,2025-04-16
C0150,8,Close Ticket,2025-04-16 21:20:19,Agent_B,Email,SMB-Retail,Pro,Remote,ERP-Y,126,63,102.06,Medium,0,0,Cancelled,Wednesday,21,2025-04-16
C0151,1,Receive Request,2025-05-19 05:57:13,Agent_B,Phone,SMB-Tech,Plus,Chicago,ERP-Y,73,107,60.16,Low,0,0,,Monday,5,2025-05-19
C0151,2,Classify Request,2025-05-19 06:01:41,Agent_A,Phone,SMB-Tech,Plus,Chicago,ERP-Y,161,10,58.44,Medium,0,0,,Monday,6,2025-05-19
C0151,3,Manual Approval,2025-05-19 06:11:25,Mgr_1,Phone,SMB-Tech,Plus,Chicago,ERP-Y,574,394,71.12,Medium,0,0,,Monday,6,2025-05-19
C0151,4,Quality Check,2025-05-19 06:21:53,QA_1,Phone,SMB-Tech,Plus,Chicago,ERP-Y,234,45,56.79,Medium,0,0,,Monday,6,2025-05-19
C0151,5,Fulfill Request,2025-05-19 06:27:10,Agent_E,Phone,SMB-Tech,Plus,Chicago,ERP-Y,272,60,59.37,Medium,0,0,,Monday,6,2025-05-19
C0151,6,Notify Customer,2025-05-19 06:32:22,Agent_A,Phone,SMB-Tech,Plus,Chicago,ERP-Y,252,24,63.62,Medium,0,0,,Monday,6,2025-05-19
C0151,7,Close Ticket,2025-05-19 06:37:16,Agent_B,Phone,SMB-Tech,Plus,Chicago,ERP-Y,270,10,60.02,Medium,0,0,Escalated,Monday,6,2025-05-19
C0152,1,Receive Request,2025-03-29 01:27:43,Agent_A,Email,SMB-Retail,Plus,Denver,ERP-Y,43,57,59.39,Medium,0,0,,Saturday,1,2025-03-29
C0152,2,Classify Request,2025-03-29 01:33:04,Agent_E,Email,SMB-Retail,Plus,Denver,ERP-Y,264,25,73.98,Medium,0,0,,Saturday,1,2025-03-29
C0152,3,Enrich Data,2025-03-29 01:35:07,Agent_C,Email,SMB-Retail,Plus,Denver,ERP-Y,98,30,70.68,Medium,0,0,,Saturday,1,2025-03-29
C0152,4,Manual Approval,2025-03-29 01:47:06,Mgr_1,Email,SMB-Retail,Plus,Denver,ERP-Y,689,329,87.09,High,0,0,,Saturday,1,2025-03-29
C0152,5,Quality Check,2025-03-29 02:14:11,QA_2,Email,SMB-Retail,Plus,Denver,ERP-Y,1296,150,95.18,Medium,0,0,,Saturday,2,2025-03-29
C0152,6,Fulfill Request,2025-03-29 02:20:30,Agent_D,Email,SMB-Retail,Plus,Denver,ERP-Y,229,98,73.58,Medium,0,1,,Saturday,2,2025-03-29
C0152,7,Notify Customer,2025-03-29 02:27:01,Agent_E,Email,SMB-Retail,Plus,Denver,ERP-Y,293,20,72.22,Medium,0,0,,Saturday,2,2025-03-29
C0152,8,Close Ticket,2025-03-29 02:31:14,Agent_B,Email,SMB-Retail,Plus,Denver,ERP-Y,233,18,68.02,Low,0,0,Resolved,Saturday,2,2025-03-29
C0153,1,Receive Request,2025-05-29 12:11:43,Agent_B,Web,SMB-Tech,Core,Denver,AppX,103,39,124.66,Medium,0,1,,Thursday,12,2025-05-29
C0153,2,Classify Request,2025-05-29 12:16:53,Agent_C,Web,SMB-Tech,Core,Denver,AppX,271,40,132.02,Medium,0,0,,Thursday,12,2025-05-29
C0153,3,Manual Approval,2025-05-29 12:24:17,Mgr_1,Web,SMB-Tech,Core,Denver,AppX,404,424,144.28,Medium,0,0,,Thursday,12,2025-05-29
C0153,4,Quality Check,2025-05-29 12:39:41,QA_2,Web,SMB-Tech,Core,Denver,AppX,500,142,142.11,High,0,0,,Thursday,12,2025-05-29
C0153,5,Fulfill Request,2025-05-29 12:43:26,Agent_B,Web,SMB-Tech,Core,Denver,AppX,83,134,136.08,Medium,0,0,,Thursday,12,2025-05-29
